word,meaning
rax,: stretch
Ray,": any of an order (Rajiformes) of usually marine cartilaginous fishes (such as stingrays and skates) having the body flattened dorsoventrally, the eyes on the upper surface, and enlarged pectoral fins fused with the head"
ray,": any of an order (Rajiformes) of usually marine cartilaginous fishes (such as stingrays and skates) having the body flattened dorsoventrally, the eyes on the upper surface, and enlarged pectoral fins fused with the head"
raya,: a subject Christian peasant under the Ottoman empire
rayed,": any of an order (Rajiformes) of usually marine cartilaginous fishes (such as stingrays and skates) having the body flattened dorsoventrally, the eyes on the upper surface, and enlarged pectoral fins fused with the head"
rayless,": having, admitting, or emitting no rays"
raylessness,": having, admitting, or emitting no rays"
raylet,: a small ray
rayon,: any of a group of smooth textile fibers made from regenerated cellulose by extrusion through minute holes
rayonnant,: depicted with rays darting forth
raze,: to destroy to the ground : demolish
razee,: a wooden warship with the upper deck cut away
razer,: to destroy to the ground : demolish
razor,: a keen-edged cutting instrument for shaving or cutting hair
razorable,: ready or suitable for shaving
razorback,: a thin-bodied long-legged feral hog chiefly of the southeastern U.S.
razorbill,: a North Atlantic auk (Alca torda) with the plumage black above and white below and a compressed sharp-edged bill
razorless,: lacking a razor
razorstrop,: strop sense b
razz,: raspberry sense 2
razzia,": a plundering and destructive incursion : foray, raid"
re,: the second note of the major scale in solf�ge
rea,Rural Electrification Administration
reabsorb,: to take up (something previously secreted or emitted)
reabsorption,: the act or process of absorbing something again or of being absorbed again
reacceptance,: to accept (someone or something) again
reaccess,: renewed access : return
reaccession,: renewed accession
reacclimatization,: the act or process of reacclimatizing or condition of being reacclimatized
reacclimatize,": to readapt (someone or something) to a new temperature, altitude, climate, environment, or situation : reacclimate"
reaccommodate,: to accommodate again
reaccredit,: to accredit (something) again
reacetylation,: renewed acetylation
reach,: to stretch out : extend
reachable,: to stretch out : extend
reacher,: to stretch out : extend
reaching,: to stretch out : extend
reachless,: that cannot be reached : not within reach
reachy,: marked by notable extension
reacknowledge,: to acknowledge again
reacquaint,: to give (someone) renewed knowledge and experience of something or someone : to make (someone) acquainted again
reacquaintance,: to give (someone) renewed knowledge and experience of something or someone : to make (someone) acquainted again
reacquire,: to acquire again: such as
reacquisition,: the act or an instance of reacquiring something
react,: to exert a reciprocal or counteracting force or influence
reactance,: the part of the impedance of an alternating-current circuit that is due to capacitance or inductance or both and that is expressed in ohms
reactant,: a substance that enters into and is altered in the course of a chemical reaction
reaction,: the act or process or an instance of reacting
reactional,": of, relating to, or marked by reaction"
reactionally,": of, relating to, or marked by reaction"
reactionariness,: reactionism
reactionarism,: reactionism
reactionarist,: reactionary
reactionary,": relating to, marked by, or favoring reaction"
reactionaryism,": relating to, marked by, or favoring reaction"
reactionism,: the quality or state of being reactionary
reactionist,: reactionary
reactivate,: to activate (something or someone) again
reactivation,: the act or process of making something active again or becoming active again : the act or process of reactivating or the condition of being reactivated
reactive,": of, relating to, or marked by reaction or reactance"
reactively,": of, relating to, or marked by reaction or reactance"
reactiveness,": of, relating to, or marked by reaction or reactance"
reactivity,: the quality or state of being reactive
reactological,: of or relating to reactology
reactology,: the scientific study of psychological reactions  � compare reflexology
reactor,: one that reacts
reactualization,: the act of reactualizing or condition of being reactualized
reactualize,: to actualize again
reactuate,: to actuate again
read,": to receive or take in the sense of (letters, symbols, etc.) especially by sight or touch"
readability,: able to be read easily: such as
readable,: able to be read easily: such as
readableness,: able to be read easily: such as
readably,: able to be read easily: such as
readapt,: to adapt (something or someone) again or to become adapted again
readaptability,: the quality or state of being readaptable
readaptable,: capable of being adapted again
readaptation,: to adapt (something or someone) again or to become adapted again
readdress,: to address (something) again
reader,: one that reads
readership,: the office or position of a reader
readhere,: to adhere again
readhesion,: the action of readhering
readily,: in a ready manner: such as
readiness,: the quality or state of being ready: such as
reading,: the act of reading
readjourn,: to adjourn again
readjust,: to adjust (something or oneself) again
readjustable,: capable of being readjusted
readjustment,: the act or process of adjusting something again
readminister,: to administer (something) again
readmission,: a second or subsequent admission : the act of readmitting someone or something
readmit,: to admit (someone) again
readmittance,: readmission
readopt,: to adopt again: such as
readoption,: the act or process of readopting or state of being readopted
readorn,: to adorn again
readvance,: to advance again
readvent,: a renewed advent
ready,: prepared mentally or physically for some experience or action
reaeration,: renewed aeration
reaffirm,: to affirm (something) again especially so as to strengthen or confirm
reaffirmance,: reaffirmation
reaffirmation,: a second or subsequent affirmation : the act of reaffirming something or the condition of being reaffirmed
reafforest,: reforestation
reafforestation,: reforestation
reagency,: reactive power or operation
reagent,": a substance used (as in detecting or measuring a component, in preparing a product, or in developing photographs) because of its chemical or biological activity"
reaggregate,: to cause to re-form into an aggregate or a whole
reaggregation,: to cause to re-form into an aggregate or a whole
reagin,: a substance in the blood of persons with syphilis responsible for positive serological reactions for syphilis
Real,: having objective independent existence
real,: having objective independent existence
reales,: having objective independent existence
realest,: having objective independent existence
realgar,: an orange-red mineral consisting of arsenic sulfide and having a resinous luster
realign,: to align again
realignment,: to align again
realism,: concern for fact or reality and rejection of the impractical and visionary
realist,: a person who recognizes what is real or possible in a particular situation : one who accepts and deals with things as they really are
realistic,": of, relating to, or marked by literary or artistic realism : accurately representing what is natural or real"
realistically,": of, relating to, or marked by literary or artistic realism : accurately representing what is natural or real"
reality,: the quality or state of being real
realizability,: the quality or state of being realizable
realizable,: to bring into concrete existence : accomplish
realizably,: in a realizable manner
